Timestamp,Județ,Cerere validată?,Apă (nr sticle 0.5l),Săpun lichid (l),Detergent (l),Măști P1,Măști FFP2,Măști FFP3,Măști de bumbac,Halate,Mănuși latex scurte,Mănuși latex lungi,Mănuși nitril scurte,Mănuși nitril lungi,Mănuși sterile scurte,Mănuși sterile lungi,Dezinfectant mâini (l),Dezinfectant suprafețe (l),Mâncare (una pe rând),Altele (una pe rând),Care sunt nevoile pe care le aveți?,Timestamp,Ce tip de unitate reprezinți?,Pe cine reprezinți?,Adresa după id,Adresa scrisă de mână,Adresa unității
3/18/2020 10:43:49,Dolj,,,,,,,,,,,,,,,,,,,,Echipament medical de protectie,3/18/2020 10:43:49,alt fel de spital de stat (maternitate; cu o anumită specializare; etc),Spitalul de Pneumoftiziologie Leamna,,,
3/18/2020 10:54:36,Prahova,da,,,,100.0,10.0,,,100.0,100.0,,,,,,3.0,5.0,,,"100 MASTI CHIRURGICALE
10 MASTI FFPFELICITARI PENTRU INI2
100 MANUSI LATEX UNICA FOLOSINTA
100 HALATE DE UNICA FOLOSINTA
3 LITRI DEZINFECTANTI MAINI
5 LITRI DEZINFECTANTI SUPRAFETE",3/18/2020 10:54:36,medic de familie,,,,
3/18/2020 10:59:12,Suceava,da,,,,5000.0,1000.0,1000.0,,10000.0,,10000.0,,,,,50.0,,,"500 costume protectie polipropilena
10 Termometre pacienti fara contact
5 lampe UV mobile
100 ochelari de protectie
10000 botosei de unica folosinta","Consumabile medicale:
1000 masti protectie FFP2/3,
5000 masti chirurgicale protectie FFP1
500 costume protectie polipropilena
10000 halate de unica folosinta
10 Termometre pacienti fara contact
5 lampe UV mobile
100 ochelari de protectie
10000 botosei de unica folosinta
50 flacoane dezinfectant maini (Aniosgel) pentru pacienti si personal medical
10000 manusi de unica folosinta",3/18/2020 10:59:12,spital orășenesc de stat,Spital Orasenesc Gura Humorului,,,
3/18/2020 11:00:18,Prahova,da,,,,100.0,,,,50.0,,,,,,,,,,,"50 de masti de protectie, 10 halate unica folosinta",3/18/2020 11:00:18,medic de familie,,,,
3/18/2020 11:01:24,Prahova,da,,,,15000.0,500.0,500.0,,2000.0,10000.0,1000.0,500.0,,,,200.0,20.0,alimente,"200 combinezoane complet echipate
20 l dezinfectant pentru suprafete critice
10000 buc TABLETE CLORIGENE
50 litri DEZINFECTANT PENTRU AEROMICROFLORA SUPRAFETE CRITICE 
100 litri DEZINFECTANT SPRAY PENTRU APARATURA 
250 litri ALCOOL SANITAR 
500 HALATE UNICA FOLOSINTA STERILE 
5000 MANUSI CHIRURGICALE MARIME 7,5 
5000 MANUSI CHIRURGICALE MARIME 8 
5000 BONETE UNICA FOLOSINTA;
10000 TRUSE PERFUZIE AC METALIC
10000 VACUTAINERE MOV 
10000 VACUTAINERE ROSII
5000 VACUTAINERE ALBASTRE 
2000 VACUTAINERE NEGRE-
10000 BRANULE ALBASTRE 
10000 BRANULE ROZ
5000 SERINGI DE 2 ML
5000 SERINGI DE 5 ML
5000 SERINGI DE 10 ML
5000 SERINGI DE 20 ML 
5000 BRANULE GALBENE 
5000 BRANULE MOV","CONSUMABILE MEDICALE SI DEZINFECTANTI:
COMBINEZOANE COMPLET ECHIPATE - 200 BUC;
DEZINFECTANT DE MAINI - 200 L;
DEZINFECTANT PENTRU SUPRAFETE CRITICE , NON CRITICE-  20 L DIN FIECARE;
TABLETE CLORIGENE - 10000 BUC;
DEZINFECTANT PENTRU AEROMICROFLORA SUPRAFETE CRITICE - 50 L;
DEZINFECTANT SPRAY PENTRU APARATURA - 100 L;
ALCOOL SANITAR - 500 FLACOANE;
MASCA MEDICALA UNICA FOLOSINTA - 15000 BUC;
MASCA MEDICALA CU FILTRU FFP2 - 200 BUC;
HALATE UNICA FOLOSINTA - 2000 BUC;
HALATE UNICA FOLOSINTA STERILE - 500 BUC;
MANUSI EXAMINARE MARIME M - 10000 BUC;
MANUSI CHIRURGICALE MARIME 7,5 - 5000 BUC;
MANUSI CHIRURGICALE MARIME 8 - 5000 BUC;
BONETE UNICA FOLOSINTA - 5000 BUC;
TRUSE PERFUZIE AC METALIC - 10000 BUC;
VACUTAINERE MOV - 10000 BUC;
VACUTAINERE ROSII - 10000 BUC;
VACUTAINERE ALBASTRE - 5000 BUC;
VACUTAINERE NEGRE- 2000 BUC;
BRANULE ALBASTRE - 10000 BUC;
BRANULE ROZ - 10000 BUC;
SERINGI DE 2 ML, 5 ML, 10 ML, 20 ML - 5000 BUC DIN FIECARE.
BRANULE GALBENE - 5000 BUC;
BRANULE MOV - 5000 BUC;",3/18/2020 11:01:24,spital orășenesc de stat,Spital Municipal Campina,,,
3/18/2020 11:09:24,Hunedoara,da,,100.0,,5000.0,1000.0,1000.0,,,,,,1000.0,,,20.0,20.0,,"2000 COMBINEZON DE PROTECTIE chimica si biologica
1 aparat de dezinfectie suprafete si microaeroflora de tip HYGIENIO
","MASTI DE UNICA FOLOSINTA
MASTI FFP3
MANUSI NESTERILE
COMBINEZON DE PROTECTIE
La aceste consumabile stocul actual al SAJ HUNEDOARA este 0. 
De asemenea am avea mare nevoie sa putem achizitiona inca un aparat de dezinfectie suprafete si microaeroflora de tip HYGIENIO. Avem in dotare 2 aparate Nocolyze, care deservesc 11 filiale (inclusiv Valea Jiului), insa datorita numarului mare de cazuri confirmate de infectie/suspiciune COVID-19, acestea sunt insuficiente pentru dezinfectia in timp util a autosanitarelor, astfel incat sa se respecte timpii de ajungere la caz.",3/18/2020 11:09:24,direcția ambulanțe,SERVICIUL DE AMBULANTA JUDETEAN HUNEDOARA,,,
3/18/2020 11:21:42,Sibiu,da,,,,200.0,,,,5.0,200.0,,,,,,,,,,buna ziua  am avea nevoie de 200de masti si  200 de manusi latex  5 bucăți de halate de unică folosință  ,3/18/2020 11:21:42,medic de familie,,,,
3/18/2020 11:22:36,Călărași,da,,,,500.0,500.0,,,200.0,500.0,500.0,,,,,100.0,100.0,,"1 aparat ventilatie mecanica
5 paturi ATI","Buna ziua...sunt medic chirurg in cadrul spitalului lehliu gara...cu acceptul conducerii spitalului va solicitam urmatoarele produsele medicale:
-500 masti FFP2
-Substante biocide pentru dezinfectia suprafetelor si a mainilor 100 litri
-halate de unica folosinta 200
- 1aparat de ventilatie mecanica
-5 paturi ATI

",3/18/2020 11:22:36,spital orășenesc de stat,Spital orasenesc lehliu gara,,,
3/18/2020 11:28:50,București,da,,2.0,,,200.0,200.0,,,200.0,,,,,,2.0,2.0,,,"Avem nevoie cât mai repede măcar de 
200 de măști ffp2, sau 3 (ideal), 
130 mănuși, 
2 litrii de dezinfectant, 
2 litrii săpun de mâini. 
Suntem cabinet, iar eu și Asistenta mea suntem complet neprotejate, și pacienții la fel. Vrem pentru noi și pentru pacienții noștri. ",3/18/2020 11:28:50,medic de familie,,,,
3/18/2020 12:06:02,Argeș,da,,,,,,2000.0,,,,,,,,,,,,"5 aparate de ventilatie mecanica
3 echipamente de oxigenoterapie cu flux inalt
5 ventilatoare cu turbina sau compresor - nu dispun de aer comprimat",Echipamente medicale: aparate de ventilatie mecanica si echipamente de oxigenoterapie cu flyx inalt,3/18/2020 12:06:02,spital judetean de stat,Spitalul Judetean de Urgenta Pitesti - Arges,,,
3/18/2020 12:40:48,Dolj,da,,,,,,500.0,,,400.0,,,,,,,,,400 halate impermeabile,500 masti; 400 manusi; 200 de halate de unica folosinta,3/18/2020 12:40:48,spital judetean de stat,Spitalul Clinic Judetean de Urgenta Craiova,,,
3/18/2020 12:48:20,București,da,,,,200.0,2.0,,,,,,,,,,,,,,"2 măști FFP2, 200 de măști chirurgicale, 100 de mănuși ",3/18/2020 12:48:20,medic de familie,,,,
3/18/2020 12:49:12,Brașov,da,,,,60000.0,2000.0,2000.0,,15000.0,400.0,,,,,,50.0,,,"5000 viziere 
5000 perechi ochelari de protectie 
1 Defribilatoare 
10 Termometre cu infrarosu
15.000 botosi UF lungi
10.000 Echipamente complete protectie antivirala cat.III
15.000 capeline","200 masti FFP2 sau FFP3, 400 manusi latex de unica folosinta, 200 halate de unica folosinta, 50 litri dezinfectant Promanum Pure, 50 viziere si 50 perechi ochelari de protectie ",3/18/2020 12:49:12,spital orășenesc de stat,Spitalul Municipal ``Dr. Aurel Tulbure`` Fagaras ,,,
3/18/2020 12:57:29,Satu,rezolvat,,,,,,,,,,,,,,,,,,,Avem mare nevoie de măști și mănuși. Suntem dispuși sa le achiziționăm contra cost. Din nefericire sunt de negăsit. Va mulțumim frumos! ,3/18/2020 12:57:29,spital privat,SCM Dr. Solomon,,,
3/18/2020 12:57:59,Prahova,da,6000.0,20.0,,5000.0,500.0,,,,5000.0,,,,,,,,"alimente neperisabile - conserve sau inghetate, nu au nevoie acum dar se gandesc ca daca va veni un val mare de pacienti vor sa fie pregatiti","500 COMBINEZON IMPERMEABIL DE UNICA FOLOSINTA 
200 CAPELINE 
500 BOTOSI 
30 litri SAPUN LICHID DEZINFECTANT SI ANTISEPTIC - 30 LITRI
ORICE FEL DE ALIMENTE NEPERISABILE
40 l detergent lichid
100 flacoane gel de dus
","CONSUMABILE MEDICALE:
-COMBINEZON IMPERMEABIL DE UNICA FOLOSINTA - 500 BUC
-MASCA SIMPLA CU TREI PLIURI - 100 CUTII
-MASCA FFP2 - 500 BUC.
-MANUSI LATEX DE UNICA FOLOSINTA - 100 CUTII
-CAPELINE - 200 BUC.
-BOTOSI - 500 BUC.
- SAPUN LICHID DEZINFECTANT SI ANTISEPTIC - 30 LITRI

NON MEDICALE:
-ORICE FEL DE ALIMENTE NEPERISABILE
-SAPUN LICHID DE MAINI - 20 LITRI",3/18/2020 12:57:59,alt fel de spital de stat (maternitate; cu o anumită specializare; etc),"SPITALUL DE PNEUMOFTIZIOLOGIE DRAJNA, JUD. PRAHOVA",,,
3/18/2020 13:08:24,Buzău,da,,,,200.0,50.0,,,50.0,,,,,,30.0,3.0,3.0,,,Consumabile medicale,3/18/2020 13:08:24,medic de familie,,,,
3/18/2020 14:03:56,București,da,,,,330000.0,3000.0,,,82500.0,82500.0,,,,,,4500.0,15000.0,,"4500 role cearșafuri unică folosință
9000 ochelari protecție
33000 litri clor
450000 pastile cloramină = 1500 pachete de 300
4500 pachete șervețele dezinfectante omologate","Am un necesar calculat pentru MF din București Ilfov. Cum îl trimit?
Plus transport la cabinet dacă se întrerupe transportul în comun. 
Sunt personal în aceasta situație, lucrez ÎN Ilfov. Ar fi nevoie de suport pt colegii din rural navetisti",3/18/2020 14:03:56,medic de familie,,,,
3/18/2020 14:30:19,Botoșani,da,,,,,1000.0,,,1000.0,2000.0,,,,,,,,,,"1000 masti FFP2
2000 manusi latex de unica folosinta
1000 halate de unica folosinta",3/18/2020 14:30:19,spital judetean de stat,Unitatea de Primiri Urgente Botosani,,,
3/18/2020 14:31:21,București,,,,,100.0,20.0,,,,,,300.0,,,,2.0,2.0,,10 halate impermeabile,"Masti (de preferat  ffp2 ), halate impermeabile 10 bucati, manusi nitril, dezinfectant. ",3/18/2020 14:31:21,spital privat,Centrul Medical Vademecum,,,
3/18/2020 14:34:08,Constanța,,,,,,200.0,,,,500.0,,,,,,,,,"200 halate impermeabile
200 ochelari protecție
100 pachete șervețele maini","Consumabile medicale 
200 măști FPP2
Mănuși de unică folosință 500
200 halate impermeabile
200 ochelari protecție
100 pachete șervețele maini",3/18/2020 14:34:08,spital judetean de stat,Spitalul Județean Constanta,,,
3/18/2020 14:37:24,Cluj,da,15000.0,5000.0,,100000.0,,,,1000.0,100000.0,,,,,,,,,"200 Pături (noi) 
200 Găleată + mop 
1000 pachete Șervețele dezinfectante 
500 Role hârtie 
15000 role Hârtie igienică 
2000 Botoșei de unică folosință 
1500 Ochelari de protecție 
500 Lenjerie de pat de unică folosință 
500 role Saci menajeri 
5000 COMBINEZOANE risc biologic
3000 HALATE CHIRURGICALE, RANFORSATE
1000 SORT PROTECTIE IMPERMEABIL ALB/ALBASTRU 15ΜM
3000 COSTUM DE UNICA FOLOSINTA, MEDICI SI ASISTENTE
400 MĂNUȘI MENAJ (200 PERECHI)
50 CUTII PLASTIC DE 50/40 CM-
50 COS GUNOI CU PEDALA
100 PERIUȚE DE DINȚI, 
100 PASTĂ DE DINȚI-CATE 1
2000 PAHARE DE UNICĂ FOLOSINȚĂ
200 pachete PAMPERS (adulti)
","Săpun lichid 5000 l/ lună
Pături (noi) 200buc
Găleată + mop 200 buc
Șervețele dezinfectante 1000 pachete
Role hârtie 500 buc.
Hârtie igienică 15.000 role
Apă (pentru personalul medical) 100 l/ zi*
Măști chirurgicale 100.000 buc.
Mănuși nesterile (diferite mărimi) 50.000 perechi
Halate de unică folosință 1000 buc
Botoșei de unică folosință 2000 buc
Ochelari de protecție 1500 buc
Lenjerie de pat de unică folosință 500 buc.
Saci menajeri 500 role",3/18/2020 14:37:24,spital judetean de stat,Spitalul Clinic Județean de Urgență Cluj-Napoca,"Strada Clinicilor 3-5, Cluj-Napoca 400000, Romania",,"Strada Clinicilor 3-5, Cluj-Napoca 400000, Romania"
3/18/2020 15:15:11,Bihor,da,,200.0,,5000.0,,500.0,,,,,,,,,,250.0,,"200 viziere
200 litri sampon 
300 ochelari protectie
1000 combinezoane risc bio
2000 pungi voma de unica folosinta - 2000 bucati
200 role mari prosoape de hartie
200 litri alcool sanitar 
20 stalpi delimitare traseu (gen aeroport) 
10 monitoare functii vitale","Buna ziua, ma numesc Dance Nicolae Sebastian, sunt directorul financiar al Spitalului Clinic Muncipal dr. Gavril Curteanu Oradea, care prin sectia sa de infectioase (80 de paturi) si de ATI (10 paturi) va sta in prima linie in judetul Bihor in epidemia Coronavirus. Suntem cel mai mare spital din Bihor, ca numar de paturi, de specialitati medicale, de personal, iar potrivit strategiei locale ce se discuta in prezent, in viitorul apropiat vom fi spital dedicat exlusiv gestionarii acestei infectari. 
Intram de la inceputul acestei crize cu mari dificultati financiare date in principal de constrangerile binecunoscute de dv. sistemului public de sanatate, de subfinantarea din relatia contractuala cu CAS. Bugetul nostru este unul de austeritate, care nu ne-a permis in ultimii ani sa investim in bunuri care acum ne sunt vitale. 
Dupa aparitia decretului de declarate a starii de urgenta, am intocmit referatele de necesitate pentru cele doua structuri (ATI si infectioase), inaintandu-le Ministerului Sanatatii si Primariei Oradea, dar chiar si in masura in care ordonatorul nostru de credite ne va asigura fondurile bugetare necesare acestor achizitii urgente, ne vom confrunta cu dificultati obiective in a gasi furnizorii si stocurile disponibile pentru toate bunurile pe care le estimam ca fiind necesare in urmatoarele luni. 
La dotarile pe care le detinem in acest moment, doar trei paturi de ATI pot asigura ventilatia si monitorizarea necesare unui pacient cu complicatii covid-19, stocul nostru de costume, masti FFP3 este la minimul necesar pentru o saptamana, la fel pentru dezinfectanti. 
Va solicitam prin urmare sprijinul, pe care, in orice forma ati intelege sa ni-l acordati il primim cu recunostinta, constienti fiind de rolul dv in societatea civila, care poate suplini in aceste momente o parte din multele neajunsuri ale sistemului de sanatate. 
In masura in care sunteti dispusi ne intindeti o mana de ajutor, va stau la dispozitie pentru a detalia nevoile noastre concrete si urgente. 
Va multumim!
",3/18/2020 15:15:11,spital orășenesc de stat,SPITALUL CLINIC MUNICIPAL DR. GAVRIL CURTEANU ORADEA,,,
3/18/2020 15:21:00,Călărași,da,,,,1000.0,,200.0,,,,,,,,,,,,,măști medicale,3/18/2020 15:21:00,spital privat,AlphaClinic,,,
3/18/2020 15:21:05,Neamț,da,,,,400.0,200.0,100.0,,100.0,,,,,,,30.0,,,,Consumabile medicale ,3/18/2020 15:21:05,medic de familie,,,,
3/18/2020 15:38:17,Mureș,da,,,,300.0,,,,100.0,,,,,,,20.0,20.0,,10 litri dezinfectanti pt sterilizare la rece,"100 halate de unica folosinta / marime universala
200 buc masti chirurgicale
dezinfectanti de suprafete ( virucid )
dezinfectanti de maini
dezinfectanti pt sterilizare la rece ",3/18/2020 15:38:17,spital privat,"Centrul medical Galenus din TgMures , Gh.Doja 19-21 apartinand lui Mures Healthcare Group srl",,,
3/18/2020 16:42:36,Brașov,da,,,,,100.0,100.0,,,,500.0,,,,,,,,"60 = 20 pers x 30 zile combinezoane
60 perechi acoperitori pantofi cizma
30 ochelari protectie
60 capeline 
","Suntem 15 studenți in anul V, care avem nevoie de protecție pentru zilele de voluntariat, am cautat sa cumpăr pe cont propriu dar majoritatea itemurilor nu se mai găsesc pe piața. 
Avem nevoie de oricât puteți disponibiliza de:
Măști de protecție FFP3 sau FFP2
Combinezoane mărimea S, M de protecție biologică sau Halate de protectie
Mănuși unica folosință mărimile S și M
Acoperitori pantofi tip cizma
Capeline
Ochelari de protecție ",3/18/2020 16:42:36,alt fel de spital de stat (maternitate; cu o anumită specializare; etc),Universitatea Transilvania din Brașov-Facultatea de Medicina,,,
3/18/2020 16:46:26,Iași,da,1000.0,,,,500.0,500.0,,,1000.0,,1000.0,,,,200.0,200.0,,"1000 role hartie
50 l dezinfectant pentru aeromicroflora
50 l săpun antiseptic
200l spirt
1000 role hartie igienica
500 masti N95
500 pachete servetele Virusolve
2 pulsoximetre
6 tensiometre automate
10 termometre stil pistol pentru frunte
100 ochelari etanș de protecție
1000 acoperitori pantofi tip cizma
200 flacoane dezinfectant maini pentru pacienți și personal medical
200 costume complete pentru risc biologic
30 l detergent lichid
40 flacoane gel de dus pentru pacienti","Non-medicale:
-1000 role hartie
-dezinfectant pentru aeromicroflora
-50 l săpun antiseptic
-200l spirt
-1000x 1 l apa îmbuteliată
-1000 role hartie igienica

Medicale:
-500 masti FFP2
-500 masti FFP3
-500 masti N95
-1000 manusi fara pudra marimea M
-1000  manusi latex
-100 sticle dezinfectant maini gel Anios a 1l
-500 pachete servetele Virusolve
-2 pulsoximetre
-6 tensiometre automate
-10 termometre stil pistol pentru frunte
-100 ochelari etanș de protecție
-1000 acoperitori pantofi tip cizma
-200 flacoane dezinfectant maini pentru pacienți și personal medical
",3/18/2020 16:46:26,spital judetean de stat,"Spitalul Clinic Județean de Urgențe ""Sf. Spiridon"" Iași ",,,
3/18/2020 16:49:43,Dolj,da,,,,,,,,,,,,,,,50.0,,,"20 viziere sterilizabile
20 combinezoane risc biologic",50 Flacoane dezinfectant pentru maini pentru pacienti si personal medical. Deasemenea 20 de viziere sterilizabile ar fi o binecuvantare.,3/18/2020 16:49:43,spital orășenesc de stat,Spital Filiasi,,,
3/18/2020 17:11:39,Iași,da,,,,,,30.0,,,,,,,,,,,,,30 masti FFP3,3/18/2020 17:11:39,spital privat,Consultmed SRL Iasi,,,
3/18/2020 17:27:37,Iași,da,,15.0,,150.0,50.0,,,150.0,400.0,,,,,,,,,,"Non Medicale 
Sapun lichid 15 L

Consumabile Medicale 
50 masti filtru FFP2/ 3M
150 masti chirurgicale 
400 manusi latex de unica folosinta
100 litti dezinfectant 
150 halate medicale de unica folosinta ",3/18/2020 17:27:37,alt fel de spital de stat (maternitate; cu o anumită specializare; etc),Institutul Regional de Oncologie Iași,,,
3/18/2020 17:39:46,Galați,da,6600.0,,,,,,,,,,,,,,,,,"2 termometre tip pistol pentru frunte
200 cutii pastile clor","Dezinfectant maini pentru beneficiari si personalul medical 
2 termometre tip pistol pentru frunte
Masti si manusi 
Dezinfectant suprafete
Sapun antiseptic
Clor
Apa imbuteliata la 0,500

",3/18/2020 17:39:46,,,,,
3/18/2020 17:48:38,Suceava,,,,,,,,,,,,,,,,,,,Lenjerie de pat de unică folosință 500 buc.,"Imi lipsesc de pe stoc si nu gasesc nicaieri: masti de protectie, sapun antiseptic, dezinfectant pentru maini si detergent dezinfectant pentru pardoseala. ",3/18/2020 17:48:38,spital privat,Zenith Dental Studio SRL in Suceava,,,
3/18/2020 17:54:32,Galați,da,,,,1000.0,,,,100.0,400.0,,400.0,,,,70.0,70.0,,"30 litri spirt
60 litri Detergent lichid dezinfectant pentru spalare echipament
60 pachete Lavete dezinfectante
160 buc sapun antiseptic","Sapun antiseptic, 
Spirt
Dezinfectant suprafețe
Detergent lichid dezinfectant pentru spalare echipament
Lavete dezinfectante
Masti, manusi nitril, manusi latex
Sticle dezinfectant mâini
Halate de unica folosinta
Dezinfectant gel mâini Anios",3/18/2020 17:54:32,,,,,
3/18/2020 17:57:17,Argeș,da,,,,1000.0,,,,90.0,1000.0,,,,,,10.0,,,"3 kit uri împotriva riscurilor biologice, categoria a IIIa 
1 viziera sterilizabila
1 lampa UV mobila
600 acoperitori de pantofi de unica folosinta, tip botosei
20 acoperitori pantofi tip cizma","10 flacoane  dezinfectant pentru mâini pentru pacienti
3 kit uri împotriva riscurilor biologice, categoria a IIIa 
90 halate de unica folosinta
1 viziera sterilizabila
1 lampa UV mobila
10 cutii mănuși de unica folosință 
10 cutii măști chirurgicale
600 acoperitori de pantofi de unica folosinta, tip botosei
20 acoperitori pantofi tip cizma
",3/18/2020 17:57:17,spital privat,Sonomed Biolife SRL /Dr Bondoc Mihaela ,,,
3/18/2020 18:09:03,București,,,,,,1000.0,1000.0,,,,,,,,,,,,"100 viziere sterile
2000 acoperitori tip cizma
1000 costume protectie unica folosință
100 costume risc biologic
100 ochelari protectie","1000 măști ffp3
1000 masti ffp2
100 viciere sterile
2000 acoperitori tip cizma
1000 costume protectie unica folosință
100 costume risc biologic
100 ochelari protectie",3/18/2020 18:09:03,spital judetean de stat,Spitalul Clinic Colentina,,,
3/18/2020 18:18:10,Alba,da,,,,,500.0,500.0,,150.0,,,1000.0,,,,,100.0,,"100 l sapun antiseptic
50 l clor
50 l spirt
300 role hartie igienica
500 masti N95
5 termometre digitale tip pistol
15 combinezon categ.III
50 ochelari
Aparat vizualizare vene de tip pediatric","50 l clor
100 l sapun antiseptic
50 l spirt
100 l dezinfectant suprafata
300 role hartie igienica
1000 manusi nitril fara pudra marime M
150 halate unica folosinta
500 masti FFP3
500 masti FFP2
500 masti N95
5 termometre digitale tip pistol
15 combinezon categ.III
50 ochilari
Aparat vizualizre vene de tip pediatric",3/18/2020 18:18:10,spital orășenesc de stat,Spitalul Municipal Aiud,,,
